MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,OSWALSEEDS,SHREEOSWAL S AND CHE LTD,        14.60,        14.80,        14.96,        13.62,        13.87,                  4134939.27,294234,N, ,1197,        20.28,         9.66
N,EQ,PACEDIGITK,PACE DIGITEK LIMITED,       152.50,       152.00,       155.36,       152.00,       153.31,                 76041679.15,495495,N, ,6319,       231.95,       139.81
N,EQ,PACIFICI,PACIFIC INDUSTRIES LTD.,       136.10,       148.50,       148.50,       148.50,       148.50,                      148.50,1,N, ,1,       160.00,       111.15
N,EQ,PAGEIND,PAGE INDUSTRIES LTD,     34275.00,     34300.00,     35290.00,     34300.00,     35020.00,                498346415.00,14284,N, ,7711,     45890.00,     29805.00
N,EQ,PAISALO,PAISALO DIGITAL LIMITED,        84.59,        84.00,        92.75,        83.89,        88.73,               2361622950.28,26502335,N, ,100114,        92.75,        30.00
N,EQ,PAKKA,PAKKA LIMITED,        75.15,        74.78,        77.80,        74.78,        77.12,                  4099471.88,53227,N, ,906,       178.84,        69.10
N,EQ,PALASHSECU,PALASH SECURITIES LTD,        88.00,        89.50,        89.50,        86.00,        86.03,                    52762.75,607,N, ,34,       132.70,        79.01
N,EQ,PALREDTEC,PALRED TECHNOLOGIES LTD,        47.63,        47.40,        50.01,        46.00,        46.01,                    59328.80,1252,N, ,40,        73.60,        27.45
N,EQ,PANACEABIO,PANACEA BIOTEC LTD,       367.15,       373.00,       383.35,       367.15,       372.00,                 27056753.50,72429,N, ,2745,       647.00,       292.40
N,EQ,PANAMAPET,PANAMA PETROCHEM LTD,       451.55,       452.70,       463.50,       446.20,       459.75,                 73627088.95,160464,N, ,5405,       599.60,       229.00
N,EQ,PANORAMA,PANORAMA STUDIOS INTL. L,        50.13,        50.85,        53.90,        50.31,        52.63,                 19816988.27,379760,N, ,2369,        56.20,        40.00
N,EQ,PANSARI,PANSARI DEVELOPERS LTD,       291.70,       291.70,       291.70,       280.10,       290.00,                     6655.10,23,N, ,6,       388.90,       233.30
N,EQ,PARACABLES,PARAMOUNT COMM LTD,        60.83,        61.00,        62.38,        60.20,        60.70,                 75392010.56,1231134,N, ,6493,        75.70,        28.30
N,EQ,PARADEEP,PARADEEP PHOSPHATES LTD,       146.84,       146.20,       154.37,       146.20,       153.81,                395276363.77,2608193,N, ,40477,       201.99,        99.70
N,EQ,PARAGMILK,PARAG MILK FOODS LTD.,       269.10,       268.80,       279.45,       263.10,       264.60,                734495545.40,2697229,N, ,40137,       376.95,       177.84
N,SM,PARAGON,PARAGON FINE S.C. LTD.,        51.90,        54.00,        56.95,        54.00,        55.50,                   663420.00,12000,N, ,10,        64.90,        34.10
N,SM,PARAMOUNT,PARAMOUNT DYE TEC LIMITED,        44.55,        42.40,        42.40,        42.35,        42.35,                   355860.00,8400,N, ,7,        64.00,        29.85
N,EQ,PARAS,PARAS DEF AND SPCE TECH L,      1318.80,      1303.00,      1379.90,      1303.00,      1370.90,               1450410758.70,1067428,N, ,50143,      1585.00,       580.50
N,EQ,PARASPETRO,PARAS PETROFILS LTD.,         2.13,         2.15,         2.18,         2.13,         2.13,                   141635.69,66268,N, ,163,         3.23,         1.53
N,SM,PARIN,PARIN ENTERPRISES LIMITED,       697.25,       697.00,       722.00,       697.00,       703.95,                  2288800.00,3250,N, ,8,       748.00,       463.00
N,EQ,PARKHOSPS,PARK MEDI WORLD LIMITED,       276.40,       277.10,       279.55,       276.00,       277.90,                 40024029.20,143934,N, ,4985,       305.00,       138.10
N,EQ,PARKHOTELS,PARKHOTELS,       105.85,       106.54,       107.80,       105.85,       107.20,                  5156202.88,48133,N, ,1063,       163.90,        95.10
N,EQ,PARNAXLAB,PARNAX LAB LTD.,       120.26,       121.00,       127.95,       121.00,       123.79,                   137733.57,1113,N, ,42,       149.50,       104.00
N,SM,PARTH,PARTH ELEC & ENG LTD,       509.00,       493.00,       500.00,       480.25,       491.80,                  4914640.00,10000,N, ,25,       559.00,       188.55
N,EQ,PASHUPATI,PASHUPATI COTSPIN LIMITED,        79.74,        80.95,        82.70,        80.46,        81.37,                  3541269.74,43534,N, ,1392,      1036.40,        67.75
N,EQ,PASUPTAC,PASUPATI ACRYLON LIMITED,        68.07,        69.49,        71.85,        68.81,        70.31,                 15195869.19,215392,N, ,2676,        78.95,        40.41
N,EQ,PATANJALI,PATANJALI FOODS LIMITED,       365.00,       362.55,       364.90,       354.00,       354.45,               1198734720.75,3350516,N, ,51534,       614.90,       328.20
N,EQ,PATELENG,PATEL ENGINEERING LTD.,        25.62,        25.50,        26.19,        25.50,        25.96,                 30498184.05,1174809,N, ,4727,        42.77,        22.00
N,EQ,PATELRMART,PATEL RETAIL LIMITED,       202.92,       204.71,       206.67,       202.00,       202.84,                 14650815.65,72077,N, ,920,       266.00,       150.25
N,SM,PATILAUTOM,PATIL AUTOMATION LIMITED,       307.30,       308.85,       319.90,       308.35,       315.55,                 20222370.00,64200,N, ,100,       338.00,       112.05
N,EQ,PAUSHAKLTD,PAUSHAK LIMITED,       715.35,       710.05,       729.15,       703.00,       719.95,                 21739491.20,30465,N, ,2758,       826.75,       342.50
N,EQ,PAVNAIND,PAVNA INDUSTRIES LIMITED,        15.14,        15.15,        15.84,        14.38,        14.95,                  1538810.37,102835,N, ,484,        43.80,        14.11
N,EQ,PAYTM,ONE 97 COMMUNICATIONS LTD,      1790.00,      1795.00,      1816.30,      1752.70,      1763.00,               7237967229.90,4085951,N, ,92484,      1855.50,       930.60
N,EQ,PBMPOLY,P B M POLYTEX LTD.,        61.00,        61.00,        61.00,        59.99,        60.00,                    16699.98,278,N, ,7,        72.20,        56.53
N,EQ,PCBL,PCBL CHEMICAL LIMITED,       317.10,       318.40,       331.80,       317.85,       329.40,                388985120.35,1194557,N, ,27607,       425.95,       226.50
N,SM,PCCL,PETRO CARBON AND CHEMI L,       441.15,       405.05,       445.00,       405.05,       439.65,                  7128040.00,16400,N, ,36,       451.05,       168.40
N,EQ,PCJEWELLER,PC JEWELLER LTD,        12.64,        12.59,        12.90,        12.30,        12.35,               2838355128.68,225554471,N, ,119012,        15.38,         7.47
N,EQ,PDMJEPAPER,PUDUMJEE PAPER PRO. LTD,        97.95,        98.55,       104.50,        98.50,       102.41,                 67903725.67,664472,N, ,9714,       130.00,        65.00
N,EQ,PDSL,PDS LIMITED,       336.65,       336.65,       347.40,       335.05,       345.45,                 65811110.95,192977,N, ,2249,       418.50,       246.05
N,EQ,PEARLPOLY,PEARL POLYMERS LTD,        16.15,        16.43,        16.86,        15.56,        16.73,                   261083.01,15864,N, ,79,        32.26,         5.15
N,SM,PELATRO,PELATRO LIMITED,       369.85,       370.00,       370.00,       362.00,       365.15,                  1421865.00,3900,N, ,13,       440.00,       246.00
N,EQ,PENIND,PENNAR INDUSTRIES LTD,       166.79,       166.80,       172.00,       165.51,       170.44,                 32079595.43,189396,N, ,4581,       279.90,       129.10
N,EQ,PENINLAND,PENINSULA LAND LIMITED,        14.62,        15.20,        15.89,        14.83,        15.55,                  3843979.18,250907,N, ,977,        37.98,        13.82
N,EQ,PERMAGN,PERMANENT MAGNETS LTD.,       834.80,       830.50,       842.65,       818.05,       828.70,                  2457354.50,2968,N, ,331,       929.00,       784.05
N,EQ,PERNIASPOP,PURPLE STYLE LABS LIMITED,       545.10,       539.00,       558.00,       535.00,       554.50,                 76297736.75,138870,N, ,6662,       588.90,       511.50
N,EQ,PERSISTENT,PERSISTENT SYSTEMS LTD,      5440.00,      5410.00,      5502.00,      5405.50,      5473.00,               1274662547.50,233465,N, ,23920,      6599.00,      4244.50
N,EQ,PETRONET,PETRONET LNG LIMITED,       282.10,       282.05,       285.00,       281.70,       283.45,                278155047.95,982394,N, ,41546,       326.40,       235.35
N,EQ,PFIZER,PFIZER LTD,      4014.40,      4000.00,      4040.00,      3985.50,      4014.80,                 83682918.60,20865,N, ,5115,      5578.50,      3955.50
N,EQ,PFOCUS,PRIME FOCUS LIMITED,       320.45,       320.20,       342.90,       317.25,       334.95,               2202510831.90,6593481,N, ,80634,       367.00,       161.01
N,EQ,PFS,PTC INDIA FIN SERV LTD,        26.06,        26.18,        26.90,        26.11,        26.34,                  9024144.11,340040,N, ,4363,        40.50,        23.85
N,EQ,PGEL,PG ELECTROPLAST LTD,       523.85,       524.00,       533.70,       519.30,       529.35,                222484073.10,420677,N, ,10770,       644.40,       436.55
N,EQ,PGHH,P&G HYGIENE & HEALTH CARE,      7611.00,      7655.00,      7715.00,      7507.00,      7613.00,                 54642426.00,7139,N, ,2213,     14509.00,      7475.00
N,EQ,PGHL,PROCTER & GAMBLE HEALTH L,      5460.00,      5425.00,      5527.00,      5414.00,      5434.50,                 33144855.00,6064,N, ,2191,      6975.00,      4707.00
N,EQ,PGIL,PEARL GLOBAL IND LIMITED,      1179.90,      1180.00,      1180.10,      1102.00,      1143.10,                385806376.50,340483,N, ,32938,      2539.60,      1102.00
N,IV,PGINVIT,POWERGRID INFRA. INVITS,       101.33,       101.50,       101.97,       101.20,       101.60,                 94748406.50,932358,N, ,4878,       104.50,        86.30
N,SM,PHANTOMFX,PHANTOM DIGITAL EFF LTD,        93.90,        96.00,       103.05,        96.00,        99.45,                  2322570.00,23700,N, ,74,       311.00,        88.20
N,EQ,PHOENIXLTD,THE PHOENIX MILLS LTD,      1855.00,      1878.00,      1889.80,      1864.20,      1872.20,                294625828.60,157063,N, ,13631,      2169.80,      1465.60
N,EQ,PHOENXINTL,PHOENIX INTERNATIONAL LTD,        28.10,        28.40,        28.94,        27.85,        28.77,                    21780.93,775,N, ,126,        35.64,        27.50
N,SM,PHOGLOBAL,PHOENIX OVERSEAS LIMITED,        14.00,        14.50,        15.80,        14.50,        14.50,                   331600.00,22000,N, ,11,        25.50,        13.20
N,EQ,PICCADIL,PICCADILY AGRO INDUSTRI L,       593.05,       592.00,       610.30,       589.30,       600.55,                 86019312.50,143208,N, ,8452,       809.70,       515.00
N,EQ,PIGL,POWER INSTRUMENT (G) LTD,       101.74,       101.60,       103.45,        99.33,        99.76,                  2911846.71,28993,N, ,349,       189.70,        88.05
N,EQ,PIIND,PI INDUSTRIES LTD,      2256.00,      2260.00,      2317.00,      2259.00,      2307.00,                313172563.50,136637,N, ,11768,      3832.90,      2191.00
N,EQ,PILANIINVS,PILANI INV & IND COR LTD,      4052.20,      4089.30,      4098.00,      4055.50,      4082.20,                  6494078.70,1593,N, ,393,      5039.40,      4021.30
N,EQ,PILITA,PIL ITALICA LIFESTYLE LTD,         7.79,         7.89,         7.89,         7.65,         7.75,                    55707.55,7198,N, ,107,        15.90,         6.20
N,EQ,PINELABS,PINE LABS LIMITED,       185.71,       185.78,       194.49,       182.85,       184.48,               9038211296.45,47871043,N, ,298002,       284.00,       134.73
N,EQ,PIONEEREMB,PIONEER EMBROIDERIES LTD,        21.01,        21.05,        21.40,        20.50,        21.39,                   103279.21,4931,N, ,49,        39.20,        19.61
N,EQ,PIRAMALFIN,PIRAMAL FINANCE LIMITED,      2201.10,      2166.00,      2270.70,      2166.00,      2253.80,                693227477.50,312441,N, ,33422,      2326.40,      1260.00
N,EQ,PITTIENG,PITTI ENGINEERING LIMITED,      1101.40,      1103.20,      1138.40,      1099.10,      1131.10,                122001927.50,108599,N, ,7968,      1228.00,       675.00
N,EQ,PIXTRANS,PIX TRANSMISSIONS LIMITED,      1724.60,      1724.60,      1749.00,      1720.00,      1724.60,                  8610751.30,4973,N, ,1075,      2089.00,      1252.00
N,EQ,PKTEA,THE P K TEA PROD CO LTD,       936.95,       931.95,       936.95,       900.05,       921.25,                  2399821.55,2604,N, ,291,      1169.00,       605.00
N,SM,PLADAINFO,PLADA INFOTECH SERVICES L,        12.45,        13.05,        13.05,        11.85,        13.05,                   227700.00,18000,N, ,6,        20.30,         9.05
N,EQ,PLASTIBLEN,PLASTIBLENDS INDIA LTD,       182.75,       183.56,       189.58,       182.97,       184.45,                  2661630.47,14285,N, ,370,       216.29,       121.01
N,EQ,PLATIND,PLATINUM INDUSTRIES LTD,       217.03,       218.34,       218.79,       208.95,       211.11,                 23697633.38,111701,N, ,1874,       342.40,       183.50
N,EQ,PLAZACABLE,PLAZA WIRES LIMITED,        62.51,        63.50,        64.38,        62.00,        62.31,                  3499701.99,55735,N, ,866,        66.00,        27.00
N,EQ,PML,PAUL MERCHANTS LTD.,       496.10,       491.30,       495.05,       480.00,       495.05,                    35224.15,73,N, ,9,       645.00,       451.55
N,EQ,PNBGILTS,PNB GILTS LIMITED,        77.91,        78.00,        80.10,        77.26,        78.50,                 28206623.60,357651,N, ,3577,       106.00,        58.60
N,EQ,PNBHOUSING,PNB HOUSING FIN LTD.,      1134.00,      1122.10,      1147.90,      1098.40,      1103.50,               4471001670.60,3985061,N, ,117707,      1211.50,       729.60
N,EQ,PNC,PNC MEDIA AND ENT LTD,        16.17,        16.20,        17.99,        16.20,        16.63,                  2702401.65,157071,N, ,811,        38.46,        15.72
N,EQ,PNCINFRA,PNC INFRATECH LTD.,       134.44,       132.48,       141.78,       132.20,       139.55,                773604701.60,5631335,N, ,66982,       325.00,       116.40
N,EQ,PNGJL,P N GADGIL JEWELLERS LTD,       608.65,       610.00,       612.95,       597.10,       601.15,                116643565.05,193341,N, ,8598,       736.40,       503.00
N,EQ,PNGSREVA,PNGS REVA DIAMOND JEWEL L,       496.95,       491.60,       508.00,       485.00,       489.40,                 49805555.55,100511,N, ,5832,       644.00,       324.25
N,EQ,POCL,PONDY OXIDES & CHEM LTD,       452.90,       454.90,       473.00,       452.30,       470.25,                172819598.80,372808,N, ,19747,      1619.00,       427.60
N,EQ,PODDARMENT,PODDAR PIGMENTS LIMITED,       267.15,       270.40,       280.00,       266.40,       276.05,                  1253234.25,4566,N, ,113,       333.40,       201.10
N,EQ,POEL,P O C L ENTERPRISES LTD.,       137.47,       143.79,       143.79,       137.00,       137.82,                  4147919.40,29811,N, ,968,       168.97,       136.11
N,EQ,POKARNA,POKARNA LIMITED,       750.50,       747.00,       758.40,       731.90,       737.50,                 56513146.90,76059,N, ,5037,      1146.20,       692.60
N,EQ,POLICYBZR,PB FINTECH LIMITED,      1827.10,      1839.00,      1845.00,      1718.10,      1765.00,              11689254245.30,6641203,N, ,213143,      1964.20,      1364.00
N,EQ,POLYCAB,POLYCAB INDIA LIMITED,      8121.50,      8130.00,      8266.00,      8112.50,      8208.50,               2141983240.50,261101,N, ,37043,     10126.00,      6663.00
N,EQ,POLYMED,POLY MEDICURE LIMITED,      1704.60,      1700.10,      1753.00,      1700.10,      1712.70,                161305520.10,93343,N, ,18313,      2107.80,      1182.00
N,EQ,POLYPLEX,POLYPLEX CORPORATION LTD,      1079.70,      1079.70,      1113.00,      1079.70,      1084.90,                 24527114.90,22394,N, ,2456,      1264.00,       740.00
N,SM,POLYSIL,POLYSIL IRRIGATION SYST L,        73.25,        69.60,        69.60,        69.60,        69.60,                   348000.00,5000,N, ,10,       356.75,        47.25
N,EQ,POLYSPIN,POLYSPIN EXPORTS LTD.,        28.95,        29.55,        29.55,        29.38,        29.38,                     1616.58,55,N, ,2,        34.79,        27.53
N,EQ,PONNIERODE,PONNIE SUGARS (ERODE) LTD,       359.55,       363.35,       363.35,       351.00,       353.15,                  7062029.05,19966,N, ,1053,       455.00,       252.40
N,EQ,POONAWALLA,POONAWALLA FINCORP LTD,       432.45,       430.00,       435.50,       428.90,       432.80,                245661092.45,567959,N, ,25986,       570.40,       361.20
N,SM,POSITRON,POSITRON ENERGY LIMITED,       179.60,       181.40,       187.50,       175.00,       185.60,                  2033880.00,11100,N, ,36,       395.00,       105.90
N,EQ,POWERICA,POWERICA LIMITED,       540.00,       542.40,       560.10,       539.65,       556.70,                 59840835.90,108526,N, ,4217,       676.95,       365.10
